feature_1,feature_2,correlation
profileRawMeanSessionAction2Count,profileRawStdSessionActionCount,0.8356348239963448
profileRawStdSessionActionCount,profileRawMeanSessionAction2Count,0.8356348239963448
profileRawMeanSessionAction5Count,profileRawMeanSessionAction6Count,0.8348358370603267
profileRawMeanSessionAction6Count,profileRawMeanSessionAction5Count,0.8348358370603267
profileRawStdSessionTransactionCount,profileRawStdSessionAction1Count,0.8343050516909339
profileRawStdSessionAction1Count,profileRawStdSessionTransactionCount,0.8343050516909339
profileRawAmountMax,profileRawAmountPercentile90,0.8336638886871965
profileRawAmountPercentile90,profileRawAmountMax,0.8336638886871965
profileRawMeanSessionAction7Count,profileRawStdSessionAction5Count,0.8335605744803251
profileRawStdSessionAction5Count,profileRawMeanSessionAction7Count,0.8335605744803251
profileRawStdSessionTransactionCount,profileRawStdSessionAction6Count,0.8334446974781226
profileRawStdSessionAction6Count,profileRawStdSessionTransactionCount,0.8334446974781226
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSecondsToTransaction,0.8325543206871108
profileRawStdSecondsToTransaction,profileRawMeanSessionTransactionFromCheckingCount,0.8325543206871108
profileRawMeanSessionAction9Count,profileRawStdSessionAction7Count,0.8325173831537437
profileRawStdSessionAction7Count,profileRawMeanSessionAction9Count,0.8325173831537437
profileSessionAction7CountZScore,amountSum,0.8324663441275683
amountSum,profileSessionAction7CountZScore,0.8324663441275683
profileRawMeanSecondsToTransaction,profileRawStdSessionAction2Count,0.8310346776333375
profileRawStdSessionAction2Count,profileRawMeanSecondsToTransaction,0.8310346776333375
profileDistinctRecipientCount,profileRawMeanSessionTransactionCount,0.8309771297183991
profileRawMeanSessionTransactionCount,profileDistinctRecipientCount,0.8309771297183991
amountSum,profileSecondsToTransactionZScore,0.8300062960393771
profileSecondsToTransactionZScore,amountSum,0.8300062960393771
profileRawStdSessionTransactionFromCheckingCount,profileRawMeanSessionAction5Count,0.8286299641849048
profileRawMeanSessionAction5Count,profileRawStdSessionTransactionFromCheckingCount,0.8286299641849048
profileRawMeanSessionAction5Count,profileRawMeanSessionTransactionFromCheckingCount,0.8283992987786833
profileRawMeanSessionTransactionFromCheckingCount,profileRawMeanSessionAction5Count,0.8283992987786833
profileRawStdSessionAction5Count,profileRawMeanSessionTransactionFromCheckingCount,0.8277395230071838
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSessionAction5Count,0.8277395230071838
profileSessionAction4CountZScore,profileSessionAction7CountZScore,0.8271616390819092
profileSessionAction7CountZScore,profileSessionAction4CountZScore,0.8271616390819092
action7Count,secondsToTransaction,0.8268237100643789
secondsToTransaction,action7Count,0.8268237100643789
profileRawStdSessionAction7Count,profileRawStdSessionAction1Count,0.8260977315711214
profileRawStdSessionAction1Count,profileRawStdSessionAction7Count,0.8260977315711214
profileSecondsToTransactionZScore,action9Count,0.825215755529269
action9Count,profileSecondsToTransactionZScore,0.825215755529269
profileRawTransactionCount,profileRawMeanSessionTransactionFromCheckingCount,0.8251606063807607
profileRawMeanSessionTransactionFromCheckingCount,profileRawTransactionCount,0.8251606063807607
profileRawMeanSessionAction2Count,profileRawMeanSecondsToTransaction,0.8239017498197925
profileRawMeanSecondsToTransaction,profileRawMeanSessionAction2Count,0.8239017498197925
profileRawMeanSessionAction1Count,profileRawStdSessionTransactionCount,0.8228000516845577
profileRawStdSessionTransactionCount,profileRawMeanSessionAction1Count,0.8228000516845577
actionCount,action9Count,0.8211348387150971
action9Count,actionCount,0.8211348387150971
profileRawStdSessionTransactionFromCheckingCount,profileRawStdSessionAction1Count,0.8181943271702511
profileRawStdSessionAction1Count,profileRawStdSessionTransactionFromCheckingCount,0.8181943271702511
profileSessionAction4CountZScore,action0Count,0.8181806749656041
action0Count,profileSessionAction4CountZScore,0.8181806749656041
profileSessionTransactionFromCheckingCountZScore,profileSessionAction4CountZScore,0.8180528226470168
profileSessionAction4CountZScore,profileSessionTransactionFromCheckingCountZScore,0.8180528226470168
profileSessionAction9CountZScore,amountSum,0.8179740672760134
amountSum,profileSessionAction9CountZScore,0.8179740672760134
distinctRecipientCount,secondsToTransaction,0.817784396374001
secondsToTransaction,distinctRecipientCount,0.817784396374001
profileRawStdSessionTransactionFromCheckingCount,profileRawMeanSessionAction1Count,0.8171225332801482
profileRawMeanSessionAction1Count,profileRawStdSessionTransactionFromCheckingCount,0.8171225332801482
profileRawMeanSessionAction6Count,profileRawStdSessionTransactionCount,0.8166651841374709
profileRawStdSessionTransactionCount,profileRawMeanSessionAction6Count,0.8166651841374709
profileRawMeanSessionAction1Count,profileRawMeanSessionTransactionCount,0.8165624579281551
profileRawMeanSessionTransactionCount,profileRawMeanSessionAction1Count,0.8165624579281551
profileRawMeanSessionTransactionFromCheckingCount,profileRawMeanSessionAction1Count,0.8163067775318551
profileRawMeanSessionAction1Count,profileRawMeanSessionTransactionFromCheckingCount,0.8163067775318551
profileRawMeanSessionAction6Count,profileRawMeanSessionTransactionCount,0.8159350673180005
profileRawMeanSessionTransactionCount,profileRawMeanSessionAction6Count,0.8159350673180005
action9Count,distinctRecipientCount,0.815422836372958
distinctRecipientCount,action9Count,0.815422836372958
profileRawMeanSessionAction1Count,profileRawStdSessionAction7Count,0.8148405137773119
profileRawStdSessionAction7Count,profileRawMeanSessionAction1Count,0.8148405137773119
profileRawMeanSessionAction7Count,profileRawStdSessionTransactionCount,0.814060778431172
profileRawStdSessionTransactionCount,profileRawMeanSessionAction7Count,0.814060778431172
profileRawMeanSessionTransactionCount,profileRawStdSessionAction6Count,0.8135550802400742
profileRawStdSessionAction6Count,profileRawMeanSessionTransactionCount,0.8135550802400742
profileRawMeanSessionTransactionCount,profileRawStdSessionAction1Count,0.8122647868597858
profileRawStdSessionAction1Count,profileRawMeanSessionTransactionCount,0.8122647868597858
profileRawStdSessionAction7Count,profileRawStdSessionTransactionFromCheckingCount,0.8113864900014574
profileRawStdSessionTransactionFromCheckingCount,profileRawStdSessionAction7Count,0.8113864900014574
actionCount,amountSum,0.811038452849788
amountSum,actionCount,0.811038452849788
profileRawMeanSessionAction1Count,profileRawMeanSessionAction7Count,0.8092859395548697
profileRawMeanSessionAction7Count,profileRawMeanSessionAction1Count,0.8092859395548697
profileRawStdSecondsToTransaction,profileRawMeanSessionAction2Count,0.8080171801211261
profileRawMeanSessionAction2Count,profileRawStdSecondsToTransaction,0.8080171801211261
profileSessionAction6CountZScore,action0Count,0.8070297752234787
action0Count,profileSessionAction6CountZScore,0.8070297752234787
action0Count,profileSessionAction9CountZScore,0.8067899168907473
profileSessionAction9CountZScore,action0Count,0.8067899168907473
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSessionAction7Count,0.8049626829744331
profileRawStdSessionAction7Count,profileRawMeanSessionTransactionFromCheckingCount,0.8049626829744331
profileSessionAction4CountZScore,action9Count,0.8047016199095217
action9Count,profileSessionAction4CountZScore,0.8047016199095217
profileRawMeanSessionTransactionFromCheckingCount,profileRawStdSessionAction1Count,0.8041433708908342
profileRawStdSessionAction1Count,profileRawMeanSessionTransactionFromCheckingCount,0.8041433708908342
profileRawStdSessionTransactionCount,profileRawStdSessionAction2Count,0.8034061810267717
profileRawStdSessionAction2Count,profileRawStdSessionTransactionCount,0.8034061810267717
action9Count,action4Count,0.8014039213115353
action4Count,action9Count,0.8014039213115353
action9Count,profileSessionActionCountZScore,0.8010607820739244
profileSessionActionCountZScore,action9Count,0.8010607820739244
profileRawStdSessionAction9Count,profileRawMeanSessionAction7Count,0.7996209589633506
profileRawMeanSessionAction7Count,profileRawStdSessionAction9Count,0.7996209589633506
profileRawStdSessionAction9Count,profileRawStdSessionActionCount,0.7980499076739811
profileRawStdSessionActionCount,profileRawStdSessionAction9Count,0.7980499076739811
amountSum,profileSessionActionCountZScore,0.7968641929623861
profileSessionActionCountZScore,amountSum,0.7968641929623861
profileRawMeanSessionAction7Count,profileRawStdSessionAction1Count,0.7960548419125152
profileRawStdSessionAction1Count,profileRawMeanSessionAction7Count,0.7960548419125152
action9Count,profileSessionTransactionFromCheckingCountZScore,0.7958984198402386
profileSessionTransactionFromCheckingCountZScore,action9Count,0.7958984198402386
profileRawStdSessionAction2Count,profileRawStdSessionAction6Count,0.7946387759727686
profileRawStdSessionAction6Count,profileRawStdSessionAction2Count,0.7946387759727686
profileRawStdSecondsToTransaction,profileRawStdSessionAction9Count,0.7938696310039761
profileRawStdSessionAction9Count,profileRawStdSecondsToTransaction,0.7938696310039761
action6Count,action5Count,0.7922110730302259
action5Count,action6Count,0.7922110730302259
profileRawMeanSecondsToTransaction,profileRawTransactionCount,0.7917946417008799
profileRawTransactionCount,profileRawMeanSecondsToTransaction,0.7917946417008799
repeatedRecipientCount,action5Count,0.7915332896057402
action5Count,repeatedRecipientCount,0.7915332896057402
action0Count,profileSecondsToTransactionZScore,0.7913381676216611
profileSecondsToTransactionZScore,action0Count,0.7913381676216611
profileRawMeanSessionAction9Count,profileRawMeanSessionActionCount,0.7908823283295113
profileRawMeanSessionActionCount,profileRawMeanSessionAction9Count,0.7908823283295113
action6Count,action7Count,0.7903372290312959
action7Count,action6Count,0.7903372290312959
profileRawAmountMax,profileRawAmountAvg,0.7896525937255291
profileRawAmountAvg,profileRawAmountMax,0.7896525937255291
profileRawMeanSessionAction7Count,profileRawMeanSessionTransactionFromCheckingCount,0.7872970178206766
profileRawMeanSessionTransactionFromCheckingCount,profileRawMeanSessionAction7Count,0.7872970178206766
profileRawMeanSessionTransactionCount,profileRawStdSessionAction2Count,0.787255537539428
profileRawStdSessionAction2Count,profileRawMeanSessionTransactionCount,0.787255537539428
profileRawStdSecondsToTransaction,profileRawTransactionCount,0.785503910354847
profileRawTransactionCount,profileRawStdSecondsToTransaction,0.785503910354847
amountSum,profileSessionTransactionFromCheckingCountZScore,0.7853915975724204
profileSessionTransactionFromCheckingCountZScore,amountSum,0.7853915975724204
profileRawMeanSessionActionCount,profileRawStdSessionAction9Count,0.7846080713952169
profileRawStdSessionAction9Count,profileRawMeanSessionActionCount,0.7846080713952169
profileRawMeanSecondsToTransaction,profileRawStdSessionAction4Count,0.7836447798482449
profileRawStdSessionAction4Count,profileRawMeanSecondsToTransaction,0.7836447798482449
profileRawMeanSecondsToTransaction,profileRawStdSessionAction9Count,0.7833459762317797
profileRawStdSessionAction9Count,profileRawMeanSecondsToTransaction,0.7833459762317797
profileRawMeanSessionActionCount,profileRawTransactionCount,0.7831732585985146
profileRawTransactionCount,profileRawMeanSessionActionCount,0.7831732585985146
profileSessionTransactionCountZScore,action0Count,0.7824287390493483
action0Count,profileSessionTransactionCountZScore,0.7824287390493483
profileRawStdSessionAction7Count,profileRawStdSessionAction4Count,0.7811491739417353
profileRawStdSessionAction4Count,profileRawStdSessionAction7Count,0.7811491739417353
profileRawStdSessionActionCount,profileRawTransactionCount,0.7803231600001808
profileRawTransactionCount,profileRawStdSessionActionCount,0.7803231600001808
repeatedRecipientCount,action6Count,0.7789181971380315
action6Count,repeatedRecipientCount,0.7789181971380315
profileRawStdSessionAction4Count,profileRawMeanSessionActionCount,0.7786353797926302
profileRawMeanSessionActionCount,profileRawStdSessionAction4Count,0.7786353797926302
amountAvg,amountMax,0.7774017675250289
amountMax,amountAvg,0.7774017675250289
repeatedRecipientCount,distinctRecipientCount,0.7773699897738348
distinctRecipientCount,repeatedRecipientCount,0.7773699897738348
profileRawStdSessionTransactionFromCheckingCount,profileRawMeanSessionAction7Count,0.7765262109932165
profileRawMeanSessionAction7Count,profileRawStdSessionTransactionFromCheckingCount,0.7765262109932165
amountMax,amountSum,0.7761153435272381
amountSum,amountMax,0.7761153435272381
profileRawMeanSessionAction9Count,profileRawMeanSecondsToTransaction,0.7754690413836348
profileRawMeanSecondsToTransaction,profileRawMeanSessionAction9Count,0.7754690413836348
profileRawStdSessionTransactionCount,profileRawMeanSessionAction2Count,0.77523109086199
profileRawMeanSessionAction2Count,profileRawStdSessionTransactionCount,0.77523109086199
profileSessionAction7CountZScore,action0Count,0.7740095480529073
action0Count,profileSessionAction7CountZScore,0.7740095480529073
profileRawMeanSessionAction9Count,profileRawStdSessionActionCount,0.7734052677391523
profileRawStdSessionActionCount,profileRawMeanSessionAction9Count,0.7734052677391523
secondsToTransaction,action2Count,0.7727641619336544
action2Count,secondsToTransaction,0.7727641619336544
profileRawMeanSessionTransactionCount,profileRawMeanSessionAction2Count,0.7725208129954809
profileRawMeanSessionAction2Count,profileRawMeanSessionTransactionCount,0.7725208129954809
profileRawMeanSessionAction7Count,profileRawMeanSessionAction4Count,0.7723610230357516
profileRawMeanSessionAction4Count,profileRawMeanSessionAction7Count,0.7723610230357516
profileRawStdSessionTransactionFromCheckingCount,profileRawStdSessionAction6Count,0.7718984292090838
profileRawStdSessionAction6Count,profileRawStdSessionTransactionFromCheckingCount,0.7718984292090838
profileRawAmountStd,profileRawAmountAvg,0.7716719389550594
profileRawAmountAvg,profileRawAmountStd,0.7716719389550594
